policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090347496	CHU70000015038	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347504	CHU70000015135	2	Owned	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347512	PRV70000061908	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347520	CHU70000015116	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347538	PRV70000061939	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	1	0	None	14	699.00	0.00	20+	4
	8090347546	CHU70000014815	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347553	PRV70000061637	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347561	CHU70000014958	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347579	PRV70000061845	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347587	CHU70000015075	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	ASPHALT	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347595	PRV70000061842	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347611	CHU70000014769	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347629	PRV70000061872	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347637	PRV70000061902	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	ASPHALT	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347645	CHU70000015029	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	SLATE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347652	CHU70000014782	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347660	CHU70000014975	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347678	PRV70000061957	2	Mortgaged	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347686	PRV70000061882	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	ASPHALT	Full time education (student)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347694	CHU70000015025	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347702	PRV70000061951	2	Owned	5+	5+	House	Detached House	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347710	CHU70000015144	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347728	CHU70000014997	2	Owned	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	CONCRETE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347736	PRV70000061910	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347744	PRV70000061649	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347751	CHU70000015040	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347769	PRV70000061869	2	Mortgaged	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347777	CHU70000015024	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347785	PRV70000061911	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347793	CHU70000015145	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347801	PRV70000061932	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347819	CHU70000015129	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347827	PRV70000062000	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Housewife/Househusband	1970		250	100	350	1000	550	57	1	2	3	0	1	0	None	14	699.00	0.00	20+	3
	8090347835	CHU70000015055	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	CONCRETE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347843	CHU70000015130	2	Owned	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347850	CHU70000015065	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347876	PRV70000062007	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	550	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347884	CHU70000014980	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347892	CHU70000015034	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347900	CHU70000015045	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347918	CHU70000015138	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090347926	CHU70000015092	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347934	CHU70000015133	2	Mortgaged	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347942	CHU70000015141	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347959	PRV70000061865	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090347967	CHU70000015037	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090347975	PRV70000061960	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347983	PRV70000061868	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	SLATE	Housewife/Househusband	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090347991	CHU70000015102	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348007	CHU70000015113	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	CONCRETE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348015	PRV70000061964	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348023	CHU70000015032	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	CONCRETE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348031	PRV70000061959	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348049	CHU70000015126	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	ASPHALT	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348056	CHU70000015073	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348064	PRV70000061983	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	ASPHALT	Not employed due to disability	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348072	PRV70000061893	2	Owned	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348080	CHU70000015071	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	1	0	None	14	699.00	0.00	20+	4
	8090348098	CHU70000015052	2	Mortgaged	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	TILE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348106	PRV70000061968	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348114	PRV70000061988	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	1	0	None	14	699.00	0.00	20+	4
	8090348122	CHU70000015101	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348130	CHU70000014773	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348148	PRV70000061933	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348155	CHU70000014953	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348163	PRV70000061888	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348171	PRV70000062003	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348189	PRV70000061839	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348205	CHU70000015027	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348213	PRV70000061994	2	Mortgaged	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348221	CHU70000014979	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348239	PRV70000061986	2	Owned	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348247	CHU70000015067	2	Mortgaged	5+	5+	House	Mid Terraced House	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348254	PRV70000061928	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	SLATE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348262	PRV70000061978	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348270	CHU70000015151	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348288	PRV70000061949	2	Owned	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348296	PRV70000061847	2	Owned	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348304	PRV70000061889	2	Mortgaged	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	ASPHALT	Retired	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348312	CHU70000015094	2	Owned	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348320	PRV70000061633	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348346	CHU70000015158	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348353	CHU70000015139	2	Mortgaged	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348361	PRV70000061898	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	ASPHALT	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348379	CHU70000015136	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348387	CHU70000015022	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	TILE	Unemployed	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348395	PRV70000061973	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348403	CHU70000015016	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	TILE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348411	PRV70000062019	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348429	CHU70000014951	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	CONCRETE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348437	CHU70000015149	2	Owned	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	SLATE	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348445	CHU70000015050	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	CONCRETE	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348452	PRV70000061909	2	Mortgaged	5+	5+	Town House	Semi-Detached Town House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348460	CHU70000015112	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348478	PRV70000061851	2	Owned	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	SLATE	Retired	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348486	CHU70000014586	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348494	PRV70000061996	2	Mortgaged	5+	5+	Flat	Flat - Basement	Stone Construction		None	NOT_LIS	ASPHALT	Unemployed	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348502	CHU70000015100	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348510	PRV70000061917	2	Mortgaged	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	TILE	Self-employed (full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348528	CHU70000014946	2	Mortgaged	5+	5+	House	Detached House	Concrete		None	NOT_LIS	ASPHALT	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348536	CHU70000015000	2	Mortgaged	5+	5+	Bungalow	Detached Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348544	PRV70000061906	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348569	CHU70000015020	2	Mortgaged	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	ASPHALT	Voluntary	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348577	PRV70000061944	2	Owned	5+	5+	Town House	Detached Town House	Concrete		None	NOT_LIS	CONCRETE	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348585	PRV70000061925	2	Mortgaged	5+	5+	Dorma Bungalow	Detached Dorma Bungalow	Brick		None	NOT_LIS	ASPHALT	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348593	CHU70000015107	2	Owned	5+	5+	Dorma Bungalow	Dorma Bungalow	Stone Construction		None	NOT_LIS	SLATE	Not employed due to disability	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348601	CHU70000015082	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Retired	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348619	PRV70000061956	2	Owned	5+	5+	Bungalow	Terraced Bungalow	Brick		None	NOT_LIS	SLATE	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348627	CHU70000014947	2	Owned	5+	5+	House	Link Detached House	Brick		None	NOT_LIS	CONCRETE	Self-employed (full time)	1970		250	100	350	2000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348635	PRV70000061981	2	Mortgaged	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	TILE	Housewife/Househusband	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348643	CHU70000015142	2	Owned	5+	5+	House	End-Terraced House	Concrete		None	NOT_LIS	CONCRETE	Employed (Full time)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	4
	8090348650	PRV70000061864	2	Owned	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	SLATE	Unemployed	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	2
	8090348668	CHU70000014752	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348676	PRV70000061871	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Voluntary	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348684	PRV70000061605	2	Mortgaged	5+	5+	House	Semi-Detached House	Stone Construction		None	NOT_LIS	TILE	Not employed due to disability	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348692	CHU70000015039	2	Mortgaged	5+	5+	Town House	Terraced Town House	Brick		None	NOT_LIS	ASPHALT	Independent Means	1970		250	100	350	1000	450	57	1	2	3	0	0	0	None	14	699.00	0.00	20+	3
	8090348700	PRV70000061863	2	Mortgaged	5+	5+	Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Full time education (student)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
	8090348718	PRV70000062006	2	Mortgaged	5+	5+	Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		None	NOT_LIS	TILE	Employed (Full time)	1970		250	100	350	1000	550	57	3	2	3	0	0	0	None	14	699.00	0.00	20+	1
