policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090501951	ULS60000000652	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	26	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501969	ULS60000000665	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	31	1	-2	3	0	0	1	0-50	14			1	2
	8090501977	ULS60000000668	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	35	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090501985	NAT60000002385	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	44	1	-2	3	0	0	1	0-50	14			1	2
	8090501993	NAT60000002368	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	27	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502009	NAT60000002382	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	37	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502017	RBS60000000882	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502025	RBS60000000883	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	0	50	50	1000	450	35	1	-2	3	0	0	1	0-50	14			1	2
	8090502033	RBS60000000895	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Voluntary	2010	0	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502041	RBS60000000892	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	44	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502058	ULS60000000663	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502066	ULS60000000713	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14			1	2
	8090502074	ULS60000000655	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	31	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502082	ULS60000000673	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502090	NAT60000002369	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	31	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502108	NAT60000002387	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	36	1	-2	3	0	0	1	0-50	14			1	2
	8090502116	RBS60000000876	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	39	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502124	RBS60000000879	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	38	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502132	RBS60000000887	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502140	RBS60000000900	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502157	ULS60000000712	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	43	1	-2	3	0	0	1	0-50	14			1	2
	8090502165	ULS60000000656	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	33	1	-2	3	0	0	1	0-50	14			1	2
	8090502173	ULS60000000669	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	38	1	-2	3	0	0	1	0-50	14			1	2
	8090502181	ULS60000000670	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	37	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502199	NAT60000002370	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	36	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502207	NAT60000002373	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	31	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502215	NAT60000002366	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	41	1	-2	3	0	1	1	0-50	14	699.00	0.00	1	2
	8090502223	NAT60000002384	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14			1	2
	8090502231	RBS60000000877	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	39	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502249	RBS60000000898	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502256	RBS60000000880	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	1	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14			1	2
	8090502264	ULS60000000659	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Self-employed (part-time)	2010	1	0	50	50	1000	450	32	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502272	ULS60000000664	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Self-employed (full time)	2010	0	0	50	50	1000	450	30	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502280	NAT60000002389	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	0	50	50	1000	450	31	1	-2	3	0	0	1	0-50	14			1	2
	8090502298	NAT60000002391	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	40	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502306	RBS60000000884	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	28	1	-2	3	0	0	1	0-50	14	699.00	0.00	1	2
	8090502322	ULS60000000822	2	Owned			House	Detached House	Brick		None	GRA1	TILE	Voluntary	1995	0	150	50	200	1000	450	25	1	-2	3	0	0	0	None	14	699.00	0.00	0	4
	8090502330	ULS60000000821	2	Rented - Private			House	End-Terraced House	Concrete		0-50	GRA1	SLATE	Retired	2010	0	0	50	50	1000	450	34	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090502348	ULS60000000820	2	Owned			Bungalow	Detached Bungalow	Brick		0-50	GRA1	TILE	Employed (Part time)	2010	0	100	50	150	1000	450	37	1	-2	3	0	0	1	0-50	14	699.00	0.00	0	2
	8090502355	ULS60000000819	2	Rented - Private			House	Semi-Detached House	Stone Construction		0-50	GRA1	SLATE	Employed (Full time)	2010	1	0	50	50	1000	450	34	1	-2	3	0	0	0	0-50	14			0	2
	8090502363	NAT60000002495	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Part time)		0	0	50	50	0	200	44	2	-2	3	0	0	1		14			6-10	
	8090502371	NAT60000002494	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Full time)		1	0	50	50	0	200	44	2	-2	3	0	0	1		14			6-10	
	8090502389	NAT60000002493	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Voluntary		0	0	50	50	0	200	35	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502397	NAT60000002492	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (part-time)		1	0	50	50	0	200	26	2	-2	3	0	0	1		14			6-10	
	8090502405	NAT60000002491	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (full time)		0	0	50	50	0	200	39	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502413	NAT60000002490	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Retired		1	0	50	50	0	200	36	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502421	NAT60000002489	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Part time)		0	0	50	50	0	200	35	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502439	NAT60000002488	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Full time)		1	0	50	50	0	200	25	2	-2	3	0	0	1		14			6-10	
	8090502447	NAT60000002487	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Voluntary		0	0	50	50	0	200	33	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502454	NAT60000002486	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (part-time)		1	0	50	50	0	200	26	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502462	NAT60000002485	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (full time)		0	0	50	50	0	200	37	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502470	NAT60000002484	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Retired		1	0	50	50	0	200	40	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502488	NAT60000002483	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Part time)		0	0	50	50	0	200	30	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502496	NAT60000002482	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Full time)		1	0	50	50	0	200	32	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502504	NAT60000002481	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Voluntary		0	0	50	50	0	200	39	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502512	NAT60000002480	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (part-time)		1	0	50	50	0	200	24	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502520	NAT60000002479	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Self-employed (full time)		0	0	50	50	0	200	34	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502538	NAT60000002478	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Retired		1	0	50	50	0	200	28	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502546	NAT60000002477	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Part time)		0	0	50	50	0	200	30	2	-2	3	0	0	1		14	699.00	0.00	6-10	
	8090502553	NAT60000002476	2	Undefined			House/Flat Share - Own Lock	House/Flat Share - Own Lock-Undefined	Undefined					Employed (Full time)		1	0	50	50	0	200	28	2	-2	3	0	0	1		14			6-10	
	8090502611	NAT60000002507	2	Rented - Private			Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Voluntary	1955	0	0	50	50	1000	450	38	1	-2	4	0	0	0	None	14	699.00	0.00	0	2
	8090502629	NAT60000002508	2	Rented - Private			Bungalow	Semi-Detached Bungalow	Brick		None	NOT_LIS	TILE	Voluntary	1955	0	0	50	50	1000	450	38	1	-2	4	0	0	0	None	14	699.00	0.00	0	2
	8090502637	RBS60000000989	2	Rented - Private			Flat	Flat - Ground Floor	Brick		None	NOT_LIS	TILE	Employed (Full time)	1955	1	0	50	50	2000	450	41	1	-2	4	0	0	0	None	14	699.00	0.00	0	2
	8090502645	RBS60000000990	2	Rented - Private			Flat	Flat - Ground Floor	Brick		None	NOT_LIS	TILE	Employed (Full time)	1955	1	0	50	50	2000	450	41	1	-2	4	0	0	0	None	14	699.00	0.00	0	2
	8090502652	ULS60000000823	2	Owned			House	Mid Terraced House	Brick		None	NOT_LIS	TILE	Employed (Part time)	1983	0	0	50	50	1000	450	36	1	-2	4	0	0	0	None	14	699.00	0.00	0	3
	8090502678	ULS60000000824	2	Owned			House	Mid Terraced House	Brick		None	NOT_LIS	TILE	Employed (Part time)	1983	0	0	50	50	1000	450	36	1	-2	4	0	0	0	None	14	699.00	0.00	0	3
